transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,month,month_number,year,age_group,day,week,week_day
776,2025-10-12,CUST544,Female,54,Clothing,3,30.0,90.0,October,10,2025,46+,12,41,Sunday
777,2025-10-12,CUST308,Female,38,Electronics,3,50.0,150.0,October,10,2025,36-45,12,41,Sunday
778,2025-10-12,CUST545,Female,31,Beauty,4,25.0,100.0,October,10,2025,26-35,12,41,Sunday
779,2025-10-13,CUST305,Female,48,Electronics,5,500.0,2500.0,October,10,2025,46+,13,42,Monday
780,2025-10-13,CUST546,Male,35,Electronics,2,25.0,50.0,October,10,2025,26-35,13,42,Monday
781,2025-10-13,CUST414,Female,24,Beauty,1,500.0,500.0,October,10,2025,18-25,13,42,Monday
782,2025-10-14,CUST547,Female,27,Clothing,3,300.0,900.0,October,10,2025,26-35,14,42,Tuesday
783,2025-10-14,CUST548,Female,24,Clothing,1,300.0,300.0,October,10,2025,18-25,14,42,Tuesday
784,2025-10-15,CUST549,Male,50,Electronics,1,500.0,500.0,October,10,2025,46+,15,42,Wednesday
785,2025-10-15,CUST550,Female,40,Beauty,4,50.0,200.0,October,10,2025,36-45,15,42,Wednesday
786,2025-10-15,CUST551,Male,38,Clothing,4,25.0,100.0,October,10,2025,36-45,15,42,Wednesday
787,2025-10-16,CUST552,Female,36,Electronics,1,25.0,25.0,October,10,2025,36-45,16,42,Thursday
788,2025-10-16,CUST553,Male,36,Beauty,3,300.0,900.0,October,10,2025,36-45,16,42,Thursday
789,2025-10-16,CUST554,Male,53,Clothing,4,500.0,2000.0,October,10,2025,46+,16,42,Thursday
790,2025-10-16,CUST555,Female,46,Clothing,1,25.0,25.0,October,10,2025,46+,16,42,Thursday
791,2025-10-17,CUST556,Male,35,Beauty,1,25.0,25.0,October,10,2025,26-35,17,42,Friday
792,2025-10-17,CUST557,Female,19,Beauty,1,50.0,50.0,October,10,2025,18-25,17,42,Friday
793,2025-10-18,CUST558,Female,18,Beauty,1,30.0,30.0,October,10,2025,18-25,18,42,Saturday
794,2025-10-18,CUST559,Female,64,Beauty,6,300.0,1800.0,October,10,2025,46+,18,42,Saturday
795,2025-10-19,CUST560,Male,22,Electronics,1,300.0,300.0,October,10,2025,18-25,19,42,Sunday
796,2025-10-19,CUST561,Male,37,Beauty,4,30.0,120.0,October,10,2025,36-45,19,42,Sunday
797,2025-10-19,CUST562,Female,28,Clothing,3,25.0,75.0,October,10,2025,26-35,19,42,Sunday
798,2025-10-19,CUST563,Female,59,Clothing,1,50.0,50.0,October,10,2025,46+,19,42,Sunday
799,2025-10-20,CUST564,Male,19,Electronics,2,50.0,100.0,October,10,2025,18-25,20,43,Monday
800,2025-10-21,CUST565,Female,20,Clothing,4,300.0,1200.0,October,10,2025,18-25,21,43,Tuesday
801,2025-10-22,CUST566,Female,40,Clothing,4,50.0,200.0,October,10,2025,36-45,22,43,Wednesday
802,2025-10-22,CUST567,Female,29,Beauty,1,30.0,30.0,October,10,2025,26-35,22,43,Wednesday
803,2025-10-22,CUST568,Male,37,Clothing,4,25.0,100.0,October,10,2025,36-45,22,43,Wednesday
804,2025-10-23,CUST569,Male,22,Electronics,1,30.0,30.0,October,10,2025,18-25,23,43,Thursday
805,2025-10-23,CUST570,Male,54,Beauty,3,500.0,1500.0,October,10,2025,46+,23,43,Thursday
806,2025-10-23,CUST571,Female,55,Beauty,3,300.0,900.0,October,10,2025,46+,23,43,Thursday
807,2025-10-23,CUST572,Female,47,Electronics,4,50.0,200.0,October,10,2025,46+,23,43,Thursday
808,2025-10-24,CUST573,Female,26,Beauty,4,500.0,2000.0,October,10,2025,26-35,24,43,Friday
809,2025-10-24,CUST574,Female,43,Beauty,2,50.0,100.0,October,10,2025,36-45,24,43,Friday
810,2025-10-24,CUST575,Male,39,Electronics,4,25.0,100.0,October,10,2025,36-45,24,43,Friday
811,2025-10-24,CUST576,Female,64,Beauty,2,25.0,50.0,October,10,2025,46+,24,43,Friday
812,2025-10-25,CUST577,Female,60,Electronics,3,25.0,75.0,October,10,2025,46+,25,43,Saturday
813,2025-10-25,CUST578,Male,34,Electronics,3,50.0,150.0,October,10,2025,26-35,25,43,Saturday
814,2025-10-26,CUST579,Female,43,Clothing,1,500.0,500.0,October,10,2025,36-45,26,43,Sunday
815,2025-10-26,CUST580,Male,53,Clothing,3,25.0,75.0,October,10,2025,46+,26,43,Sunday
816,2025-10-26,CUST581,Female,25,Beauty,2,500.0,1000.0,October,10,2025,18-25,26,43,Sunday
817,2025-10-27,CUST582,Female,52,Beauty,4,50.0,200.0,October,10,2025,46+,27,44,Monday
818,2025-10-27,CUST583,Male,40,Electronics,1,500.0,500.0,October,10,2025,36-45,27,44,Monday
819,2025-10-27,CUST584,Male,41,Beauty,2,50.0,100.0,October,10,2025,36-45,27,44,Monday
820,2025-10-29,CUST585,Male,24,Electronics,4,50.0,200.0,October,10,2025,18-25,29,44,Wednesday
821,2025-10-29,CUST586,Male,20,Electronics,1,300.0,300.0,October,10,2025,18-25,29,44,Wednesday
822,2025-10-29,CUST587,Female,64,Beauty,3,50.0,150.0,October,10,2025,46+,29,44,Wednesday
823,2025-10-29,CUST588,Male,40,Electronics,2,50.0,100.0,October,10,2025,36-45,29,44,Wednesday
824,2025-10-29,CUST589,Male,55,Clothing,4,30.0,120.0,October,10,2025,46+,29,44,Wednesday
825,2025-10-29,CUST590,Male,52,Beauty,1,25.0,25.0,October,10,2025,46+,29,44,Wednesday
826,2025-10-30,CUST591,Female,32,Clothing,1,300.0,300.0,October,10,2025,26-35,30,44,Thursday
827,2025-10-31,CUST592,Female,42,Beauty,3,300.0,900.0,October,10,2025,36-45,31,44,Friday
828,2025-10-31,CUST593,Female,34,Electronics,4,300.0,1200.0,October,10,2025,26-35,31,44,Friday
829,2025-10-31,CUST594,Male,56,Beauty,3,30.0,90.0,October,10,2025,46+,31,44,Friday
830,2025-11-01,CUST595,Female,43,Clothing,3,50.0,150.0,November,11,2025,36-45,1,44,Saturday
831,2025-11-01,CUST596,Male,61,Electronics,4,25.0,100.0,November,11,2025,46+,1,44,Saturday
832,2025-11-01,CUST597,Male,21,Beauty,4,500.0,2000.0,November,11,2025,18-25,1,44,Saturday
833,2025-11-01,CUST598,Male,58,Beauty,4,50.0,200.0,November,11,2025,46+,1,44,Saturday
834,2025-11-02,CUST599,Male,51,Beauty,2,30.0,60.0,November,11,2025,46+,2,44,Sunday
835,2025-11-02,CUST600,Female,64,Clothing,4,50.0,200.0,November,11,2025,46+,2,44,Sunday
836,2025-11-02,CUST601,Female,25,Clothing,1,50.0,50.0,November,11,2025,18-25,2,44,Sunday
837,2025-11-02,CUST139,Female,61,Beauty,3,30.0,90.0,November,11,2025,46+,2,44,Sunday
838,2025-11-02,CUST602,Female,23,Electronics,2,300.0,600.0,November,11,2025,18-25,2,44,Sunday
839,2025-11-02,CUST258,Female,54,Electronics,4,300.0,1200.0,November,11,2025,46+,2,44,Sunday
840,2025-11-03,CUST603,Male,21,Clothing,2,25.0,50.0,November,11,2025,18-25,3,45,Monday
841,2025-11-04,CUST049,Male,47,Electronics,4,25.0,100.0,November,11,2025,46+,4,45,Tuesday
842,2025-11-05,CUST604,Male,26,Clothing,2,300.0,600.0,November,11,2025,26-35,5,45,Wednesday
843,2025-11-05,CUST108,Male,20,Beauty,3,500.0,1500.0,November,11,2025,18-25,5,45,Wednesday
844,2025-11-06,CUST605,Female,53,Clothing,3,50.0,150.0,November,11,2025,46+,6,45,Thursday
845,2025-11-06,CUST310,Male,48,Clothing,1,500.0,500.0,November,11,2025,46+,6,45,Thursday
846,2025-11-07,CUST606,Male,23,Beauty,1,50.0,50.0,November,11,2025,18-25,7,45,Friday
847,2025-11-07,CUST414,Female,37,Electronics,4,300.0,1200.0,November,11,2025,36-45,7,45,Friday
848,2025-11-07,CUST607,Female,45,Clothing,3,25.0,75.0,November,11,2025,36-45,7,45,Friday
849,2025-11-07,CUST590,Male,21,Clothing,2,25.0,50.0,November,11,2025,18-25,7,45,Friday
850,2025-11-07,CUST608,Male,47,Beauty,2,500.0,1000.0,November,11,2025,46+,7,45,Friday
851,2025-11-07,CUST003,Male,55,Electronics,2,25.0,50.0,November,11,2025,46+,7,45,Friday
852,2025-11-08,CUST609,Male,25,Clothing,1,300.0,300.0,November,11,2025,18-25,8,45,Saturday
853,2025-11-08,CUST063,Female,23,Beauty,2,500.0,1000.0,November,11,2025,18-25,8,45,Saturday
854,2025-11-09,CUST610,Male,43,Clothing,1,50.0,50.0,November,11,2025,36-45,9,45,Sunday
855,2025-11-09,CUST063,Male,36,Beauty,1,25.0,25.0,November,11,2025,36-45,9,45,Sunday
856,2025-11-09,CUST611,Female,37,Electronics,4,30.0,120.0,November,11,2025,36-45,9,45,Sunday
857,2025-11-10,CUST612,Male,50,Electronics,2,25.0,50.0,November,11,2025,46+,10,46,Monday
858,2025-11-10,CUST613,Male,51,Electronics,2,50.0,100.0,November,11,2025,46+,10,46,Monday
859,2025-11-12,CUST413,Female,61,Electronics,3,500.0,1500.0,November,11,2025,46+,12,46,Wednesday
860,2025-11-12,CUST614,Female,52,Clothing,4,50.0,200.0,November,11,2025,46+,12,46,Wednesday
861,2025-11-13,CUST412,Female,39,Clothing,3,30.0,90.0,November,11,2025,36-45,13,46,Thursday
862,2025-11-13,CUST615,Female,61,Electronics,4,300.0,1200.0,November,11,2025,46+,13,46,Thursday
863,2025-11-14,CUST623,Male,41,Electronics,2,25.0,50.0,November,11,2025,36-45,14,46,Friday
864,2025-11-14,CUST616,Male,34,Electronics,1,500.0,500.0,November,11,2025,26-35,14,46,Friday
865,2025-11-14,CUST582,Female,27,Clothing,1,300.0,300.0,November,11,2025,26-35,14,46,Friday
866,2025-11-14,CUST617,Male,47,Electronics,1,50.0,50.0,November,11,2025,46+,14,46,Friday
867,2025-11-15,CUST585,Male,63,Electronics,1,500.0,500.0,November,11,2025,46+,15,46,Saturday
868,2025-11-15,CUST618,Female,40,Electronics,1,300.0,300.0,November,11,2025,36-45,15,46,Saturday
869,2025-11-15,CUST590,Female,49,Beauty,3,500.0,1500.0,November,11,2025,46+,15,46,Saturday
870,2025-11-16,CUST619,Male,34,Electronics,4,30.0,120.0,November,11,2025,26-35,16,46,Sunday
871,2025-11-17,CUST018,Female,34,Beauty,2,30.0,60.0,November,11,2025,26-35,17,47,Monday
872,2025-11-17,CUST620,Male,31,Beauty,3,25.0,75.0,November,11,2025,26-35,17,47,Monday
873,2025-11-17,CUST026,Female,26,Electronics,4,25.0,100.0,November,11,2025,26-35,17,47,Monday
874,2025-11-17,CUST621,Male,50,Beauty,1,30.0,30.0,November,11,2025,46+,17,47,Monday
875,2025-11-18,CUST113,Male,30,Electronics,4,500.0,2000.0,November,11,2025,26-35,18,47,Tuesday
876,2025-11-18,CUST622,Male,63,Clothing,4,30.0,120.0,November,11,2025,46+,18,47,Tuesday
877,2025-11-18,CUST211,Male,22,Clothing,1,25.0,25.0,November,11,2025,18-25,18,47,Tuesday
878,2025-11-19,CUST623,Female,42,Clothing,3,30.0,90.0,November,11,2025,36-45,19,47,Wednesday
879,2025-11-19,CUST624,Female,47,Clothing,1,30.0,30.0,November,11,2025,46+,19,47,Wednesday
880,2025-11-20,CUST625,Female,28,Beauty,2,500.0,1000.0,November,11,2025,26-35,20,47,Thursday
881,2025-11-21,CUST626,Female,42,Electronics,1,300.0,300.0,November,11,2025,36-45,21,47,Friday
882,2025-11-21,CUST627,Male,44,Electronics,2,25.0,50.0,November,11,2025,36-45,21,47,Friday
883,2025-11-21,CUST628,Female,50,Electronics,1,500.0,500.0,November,11,2025,46+,21,47,Friday
884,2025-11-22,CUST629,Female,55,Clothing,2,30.0,60.0,November,11,2025,46+,22,47,Saturday
885,2025-11-22,CUST630,Female,20,Clothing,4,30.0,120.0,November,11,2025,18-25,22,47,Saturday
886,2025-11-22,CUST631,Male,54,Electronics,3,300.0,900.0,November,11,2025,46+,22,47,Saturday
887,2025-11-23,CUST161,Female,54,Clothing,4,25.0,100.0,November,11,2025,46+,23,47,Sunday
888,2025-11-23,CUST632,Male,34,Electronics,4,25.0,100.0,November,11,2025,26-35,23,47,Sunday
889,2025-11-23,CUST260,Female,38,Electronics,1,50.0,50.0,November,11,2025,36-45,23,47,Sunday
890,2025-11-24,CUST633,Male,57,Electronics,2,25.0,50.0,November,11,2025,46+,24,48,Monday
891,2025-11-24,CUST307,Male,51,Electronics,3,300.0,900.0,November,11,2025,46+,24,48,Monday
892,2025-11-24,CUST634,Female,45,Electronics,1,50.0,50.0,November,11,2025,36-45,24,48,Monday
893,2025-11-25,CUST213,Male,25,Electronics,1,50.0,50.0,November,11,2025,18-25,25,48,Tuesday
894,2025-11-25,CUST635,Female,20,Electronics,1,30.0,30.0,November,11,2025,18-25,25,48,Tuesday
895,2025-11-26,CUST580,Male,29,Clothing,4,30.0,120.0,November,11,2025,26-35,26,48,Wednesday
896,2025-11-26,CUST636,Female,22,Electronics,2,25.0,50.0,November,11,2025,18-25,26,48,Wednesday
897,2025-11-27,CUST615,Male,40,Electronics,2,50.0,100.0,November,11,2025,36-45,27,48,Thursday
898,2025-11-27,CUST637,Male,54,Clothing,3,30.0,90.0,November,11,2025,46+,27,48,Thursday
899,2025-11-27,CUST076,Female,38,Clothing,2,300.0,600.0,November,11,2025,36-45,27,48,Thursday
900,2025-11-28,CUST638,Female,55,Clothing,2,30.0,60.0,November,11,2025,46+,28,48,Friday
901,2025-11-28,CUST139,Female,51,Electronics,1,30.0,30.0,November,11,2025,46+,28,48,Friday
902,2025-11-29,CUST639,Female,55,Beauty,1,50.0,50.0,November,11,2025,46+,29,48,Saturday
903,2025-11-29,CUST258,Female,51,Beauty,4,50.0,200.0,November,11,2025,46+,29,48,Saturday
904,2025-11-29,CUST640,Female,50,Clothing,1,500.0,500.0,November,11,2025,46+,29,48,Saturday
905,2025-11-30,CUST641,Male,41,Beauty,1,300.0,300.0,November,11,2025,36-45,30,48,Sunday
906,2025-11-30,CUST642,Female,22,Clothing,1,50.0,50.0,November,11,2025,18-25,30,48,Sunday
907,2025-11-30,CUST643,Female,34,Electronics,1,25.0,25.0,November,11,2025,26-35,30,48,Sunday
908,2025-12-01,CUST644,Female,34,Beauty,4,300.0,1200.0,December,12,2025,26-35,1,49,Monday
909,2025-12-01,CUST177,Female,41,Electronics,1,300.0,300.0,December,12,2025,36-45,1,49,Monday
910,2025-12-02,CUST645,Male,19,Beauty,3,50.0,150.0,December,12,2025,18-25,2,49,Tuesday
911,2025-12-02,CUST278,Female,30,Electronics,3,300.0,900.0,December,12,2025,26-35,2,49,Tuesday
912,2025-12-02,CUST646,Female,28,Beauty,3,50.0,150.0,December,12,2025,26-35,2,49,Tuesday
913,2025-12-03,CUST353,Male,64,Electronics,3,30.0,90.0,December,12,2025,46+,3,49,Wednesday
914,2025-12-04,CUST647,Female,40,Electronics,1,500.0,500.0,December,12,2025,36-45,4,49,Thursday
915,2025-12-04,CUST178,Male,42,Beauty,3,30.0,90.0,December,12,2025,36-45,4,49,Thursday
916,2025-12-04,CUST648,Male,20,Electronics,1,50.0,50.0,December,12,2025,18-25,4,49,Thursday
917,2025-12-04,CUST279,Male,49,Electronics,4,50.0,200.0,December,12,2025,46+,4,49,Thursday
918,2025-12-05,CUST649,Male,44,Electronics,3,30.0,90.0,December,12,2025,36-45,5,49,Friday
919,2025-12-05,CUST354,Male,38,Beauty,2,25.0,50.0,December,12,2025,36-45,5,49,Friday
920,2025-12-05,CUST650,Female,22,Beauty,3,25.0,75.0,December,12,2025,18-25,5,49,Friday
921,2025-12-05,CUST182,Male,35,Electronics,3,25.0,75.0,December,12,2025,26-35,5,49,Friday
922,2025-12-05,CUST651,Male,23,Electronics,1,50.0,50.0,December,12,2025,18-25,5,49,Friday
923,2025-12-06,CUST285,Female,58,Beauty,3,300.0,900.0,December,12,2025,46+,6,49,Saturday
924,2025-12-06,CUST652,Male,57,Beauty,2,50.0,100.0,December,12,2025,46+,6,49,Saturday
925,2025-12-06,CUST356,Female,19,Electronics,5,300.0,1500.0,December,12,2025,18-25,6,49,Saturday
926,2025-12-06,CUST653,Male,62,Electronics,1,30.0,30.0,December,12,2025,46+,6,49,Saturday
927,2025-12-06,CUST186,Male,42,Electronics,4,500.0,2000.0,December,12,2025,36-45,6,49,Saturday
928,2025-12-07,CUST654,Male,56,Clothing,4,300.0,1200.0,December,12,2025,46+,7,49,Sunday
929,2025-12-07,CUST290,Female,26,Beauty,3,25.0,75.0,December,12,2025,26-35,7,49,Sunday
930,2025-12-08,CUST655,Male,39,Clothing,4,50.0,200.0,December,12,2025,36-45,8,50,Monday
931,2025-12-08,CUST361,Male,60,Beauty,4,30.0,120.0,December,12,2025,46+,8,50,Monday
932,2025-12-08,CUST656,Female,63,Beauty,4,25.0,100.0,December,12,2025,46+,8,50,Monday
933,2025-12-08,CUST105,Female,21,Beauty,1,30.0,30.0,December,12,2025,18-25,8,50,Monday
934,2025-12-09,CUST657,Male,43,Beauty,1,500.0,500.0,December,12,2025,36-45,9,50,Tuesday
935,2025-12-09,CUST204,Male,46,Beauty,1,50.0,50.0,December,12,2025,46+,9,50,Tuesday
936,2025-12-09,CUST658,Female,62,Beauty,4,50.0,200.0,December,12,2025,46+,9,50,Tuesday
937,2025-12-09,CUST304,Female,51,Beauty,1,500.0,500.0,December,12,2025,46+,9,50,Tuesday
938,2025-12-09,CUST659,Female,40,Clothing,4,50.0,200.0,December,12,2025,36-45,9,50,Tuesday
939,2025-12-09,CUST660,Female,54,Electronics,1,300.0,300.0,December,12,2025,46+,9,50,Tuesday
940,2025-12-10,CUST661,Female,28,Electronics,1,30.0,30.0,December,12,2025,26-35,10,50,Wednesday
941,2025-12-10,CUST662,Male,23,Clothing,2,25.0,50.0,December,12,2025,18-25,10,50,Wednesday
942,2025-12-10,CUST663,Female,35,Clothing,3,500.0,1500.0,December,12,2025,26-35,10,50,Wednesday
943,2025-12-10,CUST664,Male,38,Clothing,4,300.0,1200.0,December,12,2025,36-45,10,50,Wednesday
944,2025-12-11,CUST665,Male,59,Clothing,2,25.0,50.0,December,12,2025,46+,11,50,Thursday
945,2025-12-11,CUST666,Male,53,Beauty,1,25.0,25.0,December,12,2025,46+,11,50,Thursday
946,2025-12-12,CUST667,Female,58,Electronics,4,500.0,2000.0,December,12,2025,46+,12,50,Friday
947,2025-12-12,CUST668,Male,55,Beauty,1,300.0,300.0,December,12,2025,46+,12,50,Friday
948,2025-12-13,CUST669,Male,51,Electronics,3,25.0,75.0,December,12,2025,46+,13,50,Saturday
949,2025-12-13,CUST670,Female,34,Electronics,2,25.0,50.0,December,12,2025,26-35,13,50,Saturday
950,2025-12-13,CUST671,Male,54,Clothing,3,300.0,900.0,December,12,2025,46+,13,50,Saturday
951,2025-12-14,CUST672,Male,42,Beauty,2,50.0,100.0,December,12,2025,36-45,14,50,Sunday
952,2025-12-14,CUST673,Female,55,Clothing,1,25.0,25.0,December,12,2025,46+,14,50,Sunday
953,2025-12-15,CUST674,Male,29,Beauty,3,30.0,90.0,December,12,2025,26-35,15,51,Monday
954,2025-12-15,CUST675,Male,40,Electronics,3,300.0,900.0,December,12,2025,36-45,15,51,Monday
955,2025-12-16,CUST105,Male,59,Clothing,1,25.0,25.0,December,12,2025,46+,16,51,Tuesday
956,2025-12-16,CUST676,Female,39,Clothing,3,500.0,1500.0,December,12,2025,36-45,16,51,Tuesday
957,2025-12-16,CUST204,Female,38,Electronics,4,30.0,120.0,December,12,2025,36-45,16,51,Tuesday
958,2025-12-17,CUST677,Female,44,Electronics,2,25.0,50.0,December,12,2025,36-45,17,51,Wednesday
959,2025-12-17,CUST304,Male,48,Electronics,2,30.0,60.0,December,12,2025,46+,17,51,Wednesday
960,2025-12-18,CUST678,Male,23,Clothing,2,30.0,60.0,December,12,2025,18-25,18,51,Thursday
961,2025-12-18,CUST585,Female,44,Beauty,4,50.0,200.0,December,12,2025,36-45,18,51,Thursday
962,2025-12-18,CUST679,Male,57,Clothing,2,30.0,60.0,December,12,2025,46+,18,51,Thursday
963,2025-12-18,CUST625,Male,51,Beauty,1,50.0,50.0,December,12,2025,46+,18,51,Thursday
964,2025-12-19,CUST680,Female,29,Clothing,3,300.0,900.0,December,12,2025,26-35,19,51,Friday
965,2025-12-19,CUST616,Female,62,Clothing,4,50.0,200.0,December,12,2025,46+,19,51,Friday
966,2025-12-19,CUST681,Male,24,Electronics,2,500.0,1000.0,December,12,2025,18-25,19,51,Friday
967,2025-12-20,CUST623,Male,27,Beauty,1,25.0,25.0,December,12,2025,26-35,20,51,Saturday
968,2025-12-20,CUST682,Male,62,Clothing,3,300.0,900.0,December,12,2025,46+,20,51,Saturday
969,2025-12-20,CUST625,Female,34,Clothing,3,300.0,900.0,December,12,2025,26-35,20,51,Saturday
970,2025-12-20,CUST683,Female,43,Electronics,4,500.0,2000.0,December,12,2025,36-45,20,51,Saturday
971,2025-12-20,CUST363,Female,38,Electronics,4,50.0,200.0,December,12,2025,36-45,20,51,Saturday
972,2025-12-21,CUST684,Female,45,Beauty,4,25.0,100.0,December,12,2025,36-45,21,51,Sunday
973,2025-12-22,CUST063,Male,63,Clothing,1,50.0,50.0,December,12,2025,46+,22,52,Monday
974,2025-12-23,CUST685,Female,19,Beauty,1,30.0,30.0,December,12,2025,18-25,23,52,Tuesday
975,2025-12-23,CUST026,Female,60,Clothing,4,50.0,200.0,December,12,2025,46+,23,52,Tuesday
976,2025-12-23,CUST686,Female,18,Beauty,2,300.0,600.0,December,12,2025,18-25,23,52,Tuesday
977,2025-12-23,CUST113,Female,53,Electronics,3,25.0,75.0,December,12,2025,46+,23,52,Tuesday
978,2025-12-23,CUST687,Female,43,Clothing,3,50.0,150.0,December,12,2025,36-45,23,52,Tuesday
979,2025-12-23,CUST211,Male,46,Beauty,1,25.0,25.0,December,12,2025,46+,23,52,Tuesday
980,2025-12-24,CUST688,Male,38,Electronics,3,25.0,75.0,December,12,2025,36-45,24,52,Wednesday
981,2025-12-24,CUST689,Female,28,Electronics,2,30.0,60.0,December,12,2025,26-35,24,52,Wednesday
982,2025-12-25,CUST690,Male,57,Beauty,3,30.0,90.0,December,12,2025,46+,25,52,Thursday
983,2025-12-26,CUST691,Female,28,Clothing,1,300.0,300.0,December,12,2025,26-35,26,52,Friday
984,2025-12-26,CUST692,Female,53,Clothing,1,500.0,500.0,December,12,2025,46+,26,52,Friday
985,2025-12-26,CUST693,Male,56,Electronics,2,25.0,50.0,December,12,2025,46+,26,52,Friday
986,2025-12-26,CUST694,Male,57,Clothing,2,500.0,1000.0,December,12,2025,46+,26,52,Friday
987,2025-12-26,CUST094,Female,52,Clothing,3,300.0,900.0,December,12,2025,46+,26,52,Friday
988,2025-12-26,CUST695,Female,51,Clothing,3,25.0,75.0,December,12,2025,46+,26,52,Friday
989,2025-12-27,CUST696,Female,64,Electronics,1,25.0,25.0,December,12,2025,46+,27,52,Saturday
990,2025-12-27,CUST697,Male,41,Beauty,2,500.0,1000.0,December,12,2025,36-45,27,52,Saturday
991,2025-12-28,CUST198,Female,39,Clothing,2,50.0,100.0,December,12,2025,36-45,28,52,Sunday
992,2025-12-28,CUST698,Female,22,Electronics,2,30.0,60.0,December,12,2025,18-25,28,52,Sunday
993,2025-12-28,CUST699,Female,50,Electronics,3,50.0,150.0,December,12,2025,46+,28,52,Sunday
994,2025-12-29,CUST700,Male,53,Beauty,2,500.0,1000.0,December,12,2025,46+,29,1,Monday
995,2025-12-29,CUST256,Female,64,Clothing,4,30.0,120.0,December,12,2025,46+,29,1,Monday
996,2025-12-29,CUST346,Female,37,Clothing,1,50.0,50.0,December,12,2025,36-45,29,1,Monday
997,2025-12-29,CUST701,Male,36,Beauty,3,30.0,90.0,December,12,2025,36-45,29,1,Monday
998,2025-12-31,CUST443,Female,52,Beauty,4,25.0,100.0,December,12,2025,46+,31,1,Wednesday
999,2025-12-31,CUST702,Female,60,Electronics,3,50.0,150.0,December,12,2025,46+,31,1,Wednesday
1000,2025-12-31,CUST703,Male,34,Electronics,4,30.0,120.0,December,12,2025,26-35,31,1,Wednesday
